"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","TSN","Latin_Name","Tag_Status","Host_Tag","Host_Latin_Name","Host_Status","Condition","Exotic"
"CHOH-0247","CHOH","WILL","na",2.00,3,"Region",2012,20121003,28610,"Vitis vulpina","Tree",17490,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0403","CHOH","WILL","na",3.00,3,"Region",2016,20160616,28610,"Vitis vulpina","Tree",17455,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",2.00,2,"Region",2011,20110630,28610,"Vitis vulpina","Tree",5867,"Acer negundo","Alive Standing","Vines in the crown",0
"MANA-0240","MANA","MANA","na",2.00,3,"Region",2012,20120611,28610,"Vitis vulpina","Tree",16324,"Fraxinus americana","Alive Leaning","Vines in the crown",0
"MANA-0240","MANA","MANA","na",3.00,3,"Region",2016,20160427,28610,"Vitis vulpina","Tree",16324,"Fraxinus americana","Alive Leaning","Vines in the crown",0
"NACE-0398","NACE","PISC","FOWA",2.00,2,"Region",2011,20110621,28610,"Vitis vulpina","Tree",5155,"Morus rubra","Alive Leaning","Vines in the crown",0
"CHOH-0776","CHOH","WILL","na",3.00,1,"Region",2014,20140829,28610,"Vitis vulpina","Tree",25214,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MONO-0044","MONO","MONO","na",2.00,1,"Region",2010,20100902,28610,"Vitis vulpina","Inactive (In Field)",792,"Acer negundo","Alive Leaning","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",2.00,4,"Region",2013,20130807,28610,"Vitis vulpina","Tree",14242,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-1191","CHOH","BRUN","na",3.00,1,"Region",2014,20140617,28610,"Vitis vulpina","Tree",746,"Acer saccharinum","Alive Standing","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",3.00,2,"Region",2015,20150625,28610,"Vitis vulpina","Tree",5867,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0776","CHOH","WILL","na",4.00,1,"Region",2018,20180815,28610,"Vitis vulpina","Tree",1325,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MONO-0101","MONO","MONO","na",2.00,4,"Region",2013,20130829,28610,"Vitis vulpina","Tree",13670,"Acer negundo","Alive Standing","Vines in the crown",0
"MONO-0101","MONO","MONO","na",3.00,4,"Region",2017,20170607,28610,"Vitis vulpina","Tree",13670,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0964","CHOH","WILL","na",2.00,3,"Region",2012,20120813,28610,"Vitis vulpina","Tree",16551,"Pyrus spp.","Alive Standing","Vines in the crown",0
"CHOH-1063","CHOH","BRUN","na",3.00,1,"Region",2014,20140701,28610,"Vitis vulpina","Tree",1209,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-1063","CHOH","BRUN","na",2.00,1,"Region",2010,20100823,28610,"Vitis vulpina","Tree",1209,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-1201","CHOH","BRUN","na",2.00,1,"Region",2010,20100610,28610,"Vitis vulpina","Inactive (In Field)",719,"Quercus velutina","Alive Standing","Vines in the crown",0
"CHOH-1201","CHOH","BRUN","na",2.00,1,"Region",2010,20100610,28610,"Vitis vulpina","Inactive (In Field)",730,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"NACE-0310","NACE","NACE","SUIT",2.00,3,"Region",2012,20120716,28610,"Vitis vulpina","Tree",11669,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-1018","CHOH","BRUN","na",4.00,1,"Region",2018,20180716,28610,"Vitis vulpina","Tree",4155,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"NACE-0432","NACE","PISC","PISC",2.00,4,"Region",2013,20130618,28610,"Vitis vulpina","Tree",20326,"Ulmus rubra","Alive Standing",,0
"PRWI-0111","PRWI","PRWI","na",3.00,4,"Region",2017,20170602,28610,"Vitis vulpina","Tree",13389,"Acer rubrum","Alive Standing","Vines in the crown",0
"CHOH-0741","CHOH","CUMB","na",3.00,4,"Region",2017,20170829,28610,"Vitis vulpina","Tree",12428,"Acer negundo","Alive Standing","Vines in the crown",0
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,20120608,28610,"Vitis vulpina","Tree",11317,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MONO-0105","MONO","MONO","na",3.00,4,"Park",2017,20170607,28610,"Vitis vulpina","Tree",16988,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0776","CHOH","WILL","na",2.00,1,"Region",2010,20100917,28610,"Vitis vulpina","Tree",1325,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-1148","CHOH","BRUN","na",4.00,2,"Region",2019,20190606,28610,"Vitis vulpina","Tree",15608,"Acer saccharinum","Alive Standing",,0
"CHOH-1148","CHOH","BRUN","na",3.00,2,"Region",2015,20150716,28610,"Vitis vulpina","Tree",15608,"Acer saccharinum","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",4.00,2,"Region",2019,20190517,28610,"Vitis vulpina","Tree",8080,"Quercus phellos","Alive Standing",,0
"CHOH-0069","CHOH","CUMB","na",1.00,4,"Region",2009,20090921,28610,"Vitis vulpina","Tree",18520,"Acer negundo","Alive Fallen",,0
"NACE-0432","NACE","PISC","PISC",3.00,4,"Region",2017,20170620,28610,"Vitis vulpina","Tree",20326,"Ulmus rubra","Alive Standing",,0
"CHOH-0403","CHOH","WILL","na",2.00,3,"Region",2012,20120928,28610,"Vitis vulpina","Tree",17464,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-0006","CHOH","CUMB","na",3.00,1,"Region",2014,20140806,28610,"Vitis vulpina","Tree",3640,"Celtis occidentalis","Alive Leaning",,0
"GWMP-0207","GWMP","TIDE","THIS",2.00,1,"Region",2010,20100816,28610,"Vitis vulpina","Tree",469,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0403","CHOH","WILL","na",3.00,3,"Region",2016,20160616,28610,"Vitis vulpina","Tree",17464,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"NACE-0493","NACE","PISC","PISC",1.00,4,"Region",2009,20090617,28610,"Vitis vulpina","Tree",12070,"Sassafras albidum","Alive Standing","Vines in the crown",0
"CHOH-1191","CHOH","BRUN","na",2.00,1,"Region",2010,20100607,28610,"Vitis vulpina","Tree",746,"Acer saccharinum","Alive Standing","Vines in the crown",0
"CHOH-1045","CHOH","BRUN","na",3.00,1,"Region",2014,20140618,28610,"Vitis vulpina","Tree",12988,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-1045","CHOH","BRUN","na",4.00,1,"Region",2018,20180726,28610,"Vitis vulpina","Tree",12988,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",1.00,4,"Region",2009,20090914,28610,"Vitis vulpina","Tree",14229,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"MANA-0002","MANA","MANA","na",2.00,1,"Region",2010,20100624,28610,"Vitis vulpina","Tree",187,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",2.00,4,"Region",2013,20130807,28610,"Vitis vulpina","Tree",14229,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"NACE-0310","NACE","NACE","SUIT",3.00,3,"Region",2016,20160505,28610,"Vitis vulpina","Tree",11669,"Robinia pseudoacacia","Alive Leaning","Vines in the crown",0
"HAFE-0154","HAFE","LOHE","na",2.00,1,"Region",2010,20100901,28610,"Vitis vulpina","Tree",3843,"Fraxinus americana","Alive Standing","Vines in the crown",0
"CHOH-0239","CHOH","WILL","na",4.00,1,"Region",2018,20180720,28610,"Vitis vulpina","Tree",3543,"Acer negundo","Alive Standing",,0
"CHOH-0006","CHOH","CUMB","na",4.00,1,"Region",2018,20180920,28610,"Vitis vulpina","Tree",3640,"Celtis occidentalis","Alive Leaning","Vines in the crown",0
"CHOH-0256","CHOH","CUMB","na",2.00,3,"Region",2012,20120808,28610,"Vitis vulpina","Tree",13772,"Fraxinus americana","Alive Standing","Vines in the crown",0
"CHOH-0281","CHOH","CUMB","na",4.00,2,"Region",2019,20190822,28610,"Vitis vulpina","Tree",5620,"Acer negundo","Alive Standing",,0
"CHOH-0964","CHOH","WILL","na",3.00,3,"Region",2016,20160628,28610,"Vitis vulpina","Tree",16551,"Pyrus spp.","Alive Standing","Vines in the crown",0
"CHOH-0964","CHOH","WILL","na",2.00,3,"Region",2012,20120813,28610,"Vitis vulpina","Inactive (In Field)",13153,"Pyrus spp.","Dead","Vines in the crown",0
"PRWI-0111","PRWI","PRWI","na",2.00,4,"Region",2013,20130627,28610,"Vitis vulpina","Tree",13389,"Acer rubrum","Alive Standing","Vines in the crown",0
"CHOH-1201","CHOH","BRUN","na",4.00,1,"Region",2018,20180730,28610,"Vitis vulpina","Tree",735,"Juglans nigra","Alive Standing","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",3.00,4,"Region",2017,20170818,28610,"Vitis vulpina","Tree",14229,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"GWMP-0207","GWMP","TIDE","THIS",2.00,1,"Region",2010,20100816,28610,"Vitis vulpina","Tree",479,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"ANTI-0200","ANTI","ANTI","na",2.00,4,"Park",2013,20130730,28610,"Vitis vulpina","Tree",20055,"Ailanthus altissima","Alive Standing",,0
"CHOH-1191","CHOH","BRUN","na",4.00,1,"Region",2018,20180628,28610,"Vitis vulpina","Tree",739,"Juglans nigra","Alive Standing","Vines in the crown",0
"ANTI-0200","ANTI","ANTI","na",2.00,4,"Park",2013,20130730,28610,"Vitis vulpina","Tree",20067,"Celtis occidentalis","Alive Standing","Vines in the crown",0
"CHOH-1055","CHOH","BRUN","na",2.00,1,"Region",2010,20100920,28610,"Vitis vulpina","Tree",1149,"Acer negundo","Alive Standing","Vines in the crown",0
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,20120608,28610,"Vitis vulpina","Tree",11305,"Cornus florida","Alive Standing",,0
"CHOH-1055","CHOH","BRUN","na",3.00,1,"Region",2014,20140701,28610,"Vitis vulpina","Tree",1149,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-1055","CHOH","BRUN","na",4.00,1,"Region",2018,20180719,28610,"Vitis vulpina","Tree",1149,"Acer negundo","Alive Standing","Vines in the crown",0
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,20120608,28610,"Vitis vulpina","Tree",11353,"Cornus florida","Alive Standing","Vines in the crown",0
"GWMP-0207","GWMP","TIDE","THIS",4.00,1,"Region",2018,20180608,28610,"Vitis vulpina","Tree",479,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-0679","CHOH","CUMB","na",3.00,2,"Region",2015,20150826,28610,"Vitis vulpina","Tree",8390,"Pinus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",2.00,4,"Region",2013,20130807,28610,"Vitis vulpina","Tree",14228,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-1191","CHOH","BRUN","na",2.00,1,"Region",2010,20100607,28610,"Vitis vulpina","Tree",747,"Maclura pomifera","Alive Standing",,0
"GWMP-0207","GWMP","TIDE","THIS",3.00,1,"Region",2014,20140609,28610,"Vitis vulpina","Tree",479,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-1036","CHOH","BRUN","na",3.00,4,"Region",2017,20170628,28610,"Vitis vulpina","Tree",19783,"Asimina triloba","Alive Standing","Vines in the crown",0
"CHOH-1036","CHOH","BRUN","na",2.00,4,"Region",2013,20130724,28610,"Vitis vulpina","Tree",19783,"Asimina triloba","Alive Standing","Vines in the crown",0
"CHOH-1191","CHOH","BRUN","na",3.00,1,"Region",2014,20140617,28610,"Vitis vulpina","Tree",747,"Maclura pomifera","Alive Standing","Vines in the crown",0
"CHOH-1191","CHOH","BRUN","na",4.00,1,"Region",2018,20180628,28610,"Vitis vulpina","Tree",747,"Maclura pomifera","Alive Standing","Vines in the crown",0
"PRWI-0751","PRWI","PRWI","na",3.00,1,"Region",2014,20140619,28610,"Vitis vulpina","Tree",21135,"Ilex opaca","Alive Standing","Vines in the crown",0
"ANTI-0201","ANTI","ANTI","na",4.00,1,"Park",2018,20180627,28610,"Vitis vulpina","Tree",12214,"Quercus rubra","Alive Standing",,0
"CHOH-0921","CHOH","WILL","na",3.00,4,"Region",2017,20170818,28610,"Vitis vulpina","Tree",14228,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0741","CHOH","CUMB","na",2.00,4,"Region",2013,20130813,28610,"Vitis vulpina","Tree",12404,"Prunus serotina","Alive Standing","Vines in the crown",0
"HAFE-0160","HAFE","SHHI","na",3.00,3,"Region",2016,20160706,28610,"Vitis vulpina","Tree",16374,"Acer saccharum","Alive Standing",,0
"CHOH-0741","CHOH","CUMB","na",1.00,4,"Region",2009,20090820,28610,"Vitis vulpina","Tree",12428,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0403","CHOH","WILL","na",2.00,3,"Region",2012,20120928,28610,"Vitis vulpina","Tree",17448,"Fraxinus americana","Alive Standing","Vines in the crown",0
"CHOH-1045","CHOH","BRUN","na",4.00,1,"Region",2018,20180726,28610,"Vitis vulpina","Tree",21152,"Acer negundo","Alive Standing",,0
"CHOH-1045","CHOH","BRUN","na",3.00,1,"Region",2014,20140618,28610,"Vitis vulpina","Tree",21152,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0265","CHOH","WILL","na",1.00,4,"Region",2009,20090915,28610,"Vitis vulpina","Tree",18607,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"MONO-0101","MONO","MONO","na",3.00,4,"Region",2017,20170607,28610,"Vitis vulpina","Tree",13674,"Acer negundo","Alive Standing","Vines in the crown",0
"CATO-0037","CATO","CATO","na",4.00,2,"Region",2019,20190719,28610,"Vitis vulpina","Tree",6620,"Fagus grandifolia","Alive Standing","Vines in the crown",0
"CATO-0037","CATO","CATO","na",3.00,2,"Region",2015,20150713,28610,"Vitis vulpina","Tree",6620,"Fagus grandifolia","Alive Standing","Vines in the crown",0
"CHOH-0262","CHOH","WILL","na",2.00,1,"Region",2010,20100923,28610,"Vitis vulpina","Tree",3754,"Juglans nigra","Alive Standing","Vines in the crown",0
"CHOH-0679","CHOH","CUMB","na",4.00,2,"Region",2019,20190823,28610,"Vitis vulpina","Tree",8390,"Pinus virginiana","Alive Standing",,0
"CHOH-0788","CHOH","WILL","na",4.00,1,"Region",2018,20180921,28610,"Vitis vulpina","Tree",1340,"Maclura pomifera","Alive Leaning","Vines in the crown",0
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,20160428,28610,"Vitis vulpina","Tree",11314,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CATO-0037","CATO","CATO","na",3.00,2,"Region",2015,20150713,28610,"Vitis vulpina","Tree",6621,"Acer saccharum","Alive Fallen","Vines in the crown",0
"CHOH-0776","CHOH","WILL","na",4.00,1,"Region",2018,20180815,28610,"Vitis vulpina","Tree",12883,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0776","CHOH","WILL","na",3.00,1,"Region",2014,20140829,28610,"Vitis vulpina","Tree",12883,"Juniperus virginiana","Alive Standing",,0
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,20110926,28610,"Vitis vulpina","Tree",6621,"Acer saccharum","Alive Standing","Vines in the crown",0
"CATO-0156","CATO","CATO","na",3.00,4,"Region",2017,20170712,28610,"Vitis vulpina","Tree",18687,"Liriodendron tulipifera","Alive Standing",,0
"CHOH-0775","CHOH","WILL","na",2.00,2,"Region",2011,20110630,28610,"Vitis vulpina","Tree",5874,"Prunus serotina","Alive Leaning","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",3.00,2,"Region",2015,20150625,28610,"Vitis vulpina","Tree",5874,"Prunus serotina","Alive Leaning","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",4.00,2,"Region",2019,20190521,28610,"Vitis vulpina","Tree",5874,"Prunus serotina","Alive Leaning","Vines in the crown",0
"CHOH-0069","CHOH","CUMB","na",3.00,4,"Region",2017,20170825,28610,"Vitis vulpina","Tree",20800,"Ulmus americana","Alive Leaning",,0
"CATO-0037","CATO","CATO","na",2.00,2,"Region",2011,20110926,28610,"Vitis vulpina","Tree",6620,"Fagus grandifolia","Alive Standing","Vines in the crown",0
"HAFE-0215","HAFE","SHIS","na",2.00,1,"Region",2010,20100924,28610,"Vitis vulpina","Tree",1737,"Liriodendron tulipifera","Alive Leaning","Vines in the crown",0
"CHOH-0265","CHOH","WILL","na",2.00,4,"Region",2013,20130828,28610,"Vitis vulpina","Tree",18603,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0265","CHOH","WILL","na",2.00,4,"Region",2013,20130828,28610,"Vitis vulpina","Tree",18608,"Juniperus virginiana","Alive Standing",,0
"NACE-0341","NACE","NACE","SHEP",4.00,2,"Region",2019,20190517,28610,"Vitis vulpina","Tree",317,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",4.00,2,"Region",2019,20190521,28610,"Vitis vulpina","Tree",22158,"Asimina triloba","Alive Standing","Vines in the crown",0
"CHOH-0775","CHOH","WILL","na",3.00,2,"Region",2015,20150625,28610,"Vitis vulpina","Tree",22158,"Asimina triloba","Alive Standing","Vines in the crown",0
"CHOH-0265","CHOH","WILL","na",1.00,4,"Region",2009,20090915,28610,"Vitis vulpina","Tree",18603,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"NACE-0267","NACE","NACE","FODU",2.00,2,"Region",2011,20110907,28610,"Vitis vulpina","Inactive (In Field)",15660,"Morus alba","Alive Leaning","Vines in the crown",0
"GWMP-0207","GWMP","TIDE","THIS",3.00,1,"Region",2014,20140609,28610,"Vitis vulpina","Tree",475,"Liriodendron tulipifera","Alive Leaning","Vines in the crown",0
"CHOH-1196","CHOH","BRUN","na",3.00,3,"Region",2016,20160524,28610,"Vitis vulpina","Tree",17539,"Fraxinus pennsylvanica","Alive Standing",,0
"MANA-0025","MANA","MANA","na",3.00,1,"Region",2014,20140528,28610,"Vitis vulpina","Tree",507,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0921","CHOH","WILL","na",2.00,4,"Region",2013,20130807,28610,"Vitis vulpina","Tree",14232,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"CHOH-0247","CHOH","WILL","na",3.00,3,"Region",2016,20160623,28610,"Vitis vulpina","Tree",17494,"Prunus serotina","Alive Standing","Vines in the crown",0
"HAFE-0215","HAFE","SHIS","na",3.00,1,"Region",2014,20140731,28610,"Vitis vulpina","Tree",1737,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"HAFE-0215","HAFE","SHIS","na",4.00,1,"Region",2018,20180828,28610,"Vitis vulpina","Tree",1737,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-1148","CHOH","BRUN","na",2.00,2,"Region",2011,20110824,28610,"Vitis vulpina","Tree",5996,"Juglans nigra","Alive Standing","Vines in the crown",0
"CHOH-0679","CHOH","CUMB","na",2.00,2,"Region",2011,20110816,28610,"Vitis vulpina","Tree",8390,"Pinus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0239","CHOH","WILL","na",4.00,1,"Region",2018,20180720,28610,"Vitis vulpina","Tree",3535,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"HAFE-0161","HAFE","SHHI","na",1.00,4,"Region",2009,20090828,28610,"Vitis vulpina","Tree",14211,"Acer saccharum","Alive Standing","Vines in the crown",0
"CHOH-0247","CHOH","WILL","na",2.00,3,"Region",2012,20121003,28610,"Vitis vulpina","Tree",17494,"Prunus serotina","Alive Standing","Vines in the crown",0
"MANA-0218","MANA","MANA","na",2.00,3,"Region",2012,20120608,28610,"Vitis vulpina","Tree",11314,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0239","CHOH","WILL","na",3.00,1,"Region",2014,20140821,28610,"Vitis vulpina","Tree",3535,"Ailanthus altissima","Alive Standing",,0
"CHOH-0006","CHOH","CUMB","na",4.00,1,"Region",2018,20180920,28610,"Vitis vulpina","Tree",3632,"Acer negundo","Alive Fallen",,0
"ANTI-0200","ANTI","ANTI","na",3.00,4,"Park",2017,20170616,28610,"Vitis vulpina","Tree",20089,"Ulmus rubra","Alive Standing",,0
"HAFE-0161","HAFE","SHHI","na",2.00,4,"Region",2013,20130716,28610,"Vitis vulpina","Tree",14211,"Acer saccharum","Alive Standing","Vines in the crown",0
"CHOH-0102","CHOH","CUMB","na",2.00,1,"Region",2010,20100909,28610,"Vitis vulpina","Tree",3725,"Acer saccharinum","Alive Standing","Vines in the crown",0
"CHOH-0102","CHOH","CUMB","na",3.00,1,"Region",2014,20140808,28610,"Vitis vulpina","Tree",3725,"Acer saccharinum","Alive Standing","Vines in the crown",0
"CHOH-0069","CHOH","CUMB","na",2.00,4,"Region",2013,20130814,28610,"Vitis vulpina","Tree",20800,"Ulmus americana","Alive Leaning","Vines in the crown",0
"NACE-0004","NACE","GREE","BAWA",4.00,1,"Region",2018,20180427,28610,"Vitis vulpina","Tree",79,"Acer rubrum","Alive Standing",,0
"CHOH-0102","CHOH","CUMB","na",4.00,1,"Region",2018,20180731,28610,"Vitis vulpina","Tree",3725,"Acer saccharinum","Alive Standing","Vines in the crown",0
"CHOH-0006","CHOH","CUMB","na",2.00,1,"Region",2010,20100913,28610,"Vitis vulpina","Tree",3632,"Acer negundo","Alive Standing","Vines in the crown",0
